,id,document,label
727,4854124,재미 너무 없 시간 아깝,0
728,3352939,나 재 있,1
729,8225461,어떻 상류층 속 물 근성 정당화 시키 미화 시키 모르 감독 국회의원 사회 강자 아부 하 싶 가 보 그리고 얼굴 예쁘 왕 되 것 맞 드라마 도덕 표현 좀 하 되 게 감독 정신 차리,0
730,4728005,가만히 보 있 씨 익 웃음 행복 하 가족 이야기,1
731,8761788,사고 후 잠시 정상인 되 일탈,0
732,7094992,좋 영화,1
733,7915590,예전 나오 거 같 재미,1
734,8693853,나오,0
735,6714986,감독 하 치졸 하 묻어나 영화,0
736,5073654,팔 빠다,0
737,1227060,재미없,0
738,8331844,생각 만들 걸,0
739,9594029,스토리 흥미 롭 배우 연기 인상 충분히 보 만 하,1
740,5683859,인생 최고 미드,1
741,9907691,영화 보 사랑하고 싶다 생각 하 청소년 관람 불가 선정 장면 나오 않 연인 혹은 솔로 이신 분 추천 하,1
742,10103306,일본 공포 영화 링 주온 이후 망하,0
743,5850503,하 하,0
744,10070313,직접 겪 어르신 얘기 들 보 당시 학살 대부분 주민 서로 간 주로 하층 민 복수심 되 또는 군경 빨치산 학살 하 벌이 살인 정작 북한군 민간인 잘 하 주 하 데,1
745,6475186,그냥 다 큐 일,0
746,8058599,점 영화 개인 평균 평점 점 정도 가치 하 보 다 스타일 리 쉬 하 영화,1
747,8217932,정말 질질 끌 작가 제발 좀 적당히 하 희수 역 맡 사람 그만 나쁘 만들 아침 드라마 막장,0
748,3134317,으 괴물 그래픽 좀 다듬 머니 다 티나 게 공포 영화 웃 건 첨,0
749,5725614,대표 쓰레기 김치 드라마,0
750,1251944,네이버 별점 꽤 신뢰도 높 점 이하 안보 게 좋 듯,0
751,9836293,남 주 헤어 스타일 왜 저러 하 가 분신,0
752,3935543,영화 번 보 안 다 작 일 크 화 만들 나라 국민 인상 깊,0
753,9329701,김명민 구하 차 타 때 진짜 설마 설마 하,0
754,6987687,보 말 아라 재미있 재미없 진짜 기분 들 울 영화 공포 영화 싸이코 영화,0
755,4268313,쓰,0
756,8751084,거 시청률 너무 낮 대 명작,1
757,9579206,현실감 제로 지만 배우 너무 좋 특히 다니엘 헤니 많이 보 수 있 좋 같 남자 게이 당 다니엘 헤니 최고 설경구 씨 최고,1
758,6380732,프레디 모욕감 주 그래도 프레디 점 주,0
759,6730559,재 없 넘,0
760,10121905,평점 너무 높 원작 보심 나 듯 짧 러닝 타임 감사 하 하 주인공 썰매 타 목적지 가니 사람 기 돌아오 하 설정 인간 감정 통제 하 건 데몰리션 맨 브리 엄 보 때문 하 없,0
761,8822540,막장 드라마 원 격 영화 근데 영화 확실히 로즈 번 살리 듯,1
762,9109790,해군 출신 관심 있 보 영화,1
763,9953912,파란색 슬픔 영화,0
764,7298459,액션 완전 기차 라리 유오성 나오 챔프 보,0
765,9355956,폭풍,1
766,4329345,착하 영화 그리고 재미없,0
767,1504875,하 이야기 눈 떼 수 없 만들 거장 솜씨 예전 장이 모우 그립,1
768,8960254,보 영화 중 베스트 안 들 진짜 꼭 보,1
769,7589723,지금 보 페이크 다 큐 영화 중 제일 별로,0
770,9797993,재미 있 공감 되 즐기 수 있 독립 영화,1
771,1180080,시미즈 레이코 만화책 비밀 영향 받 거 아냐,0
772,8293622,기존 한국 영화 느끼 못하 색다르 느낌 상업 보 새롭 도 전하 듯 하,1
773,4431197,장난 하 반전 같 거 있 주 알 끝 다 보 진짜 아 오 시간 아깝,0
774,8937179,예고편 왜 하 걸 모르 예고편 나오 건 안 나오 예고편 대판 쌈지 하 것 나오 하 끝나 예고편 뜻 인지 모르 걸 시청자 호구 보 걸 낚시 지 좀 그만 하 차라리 시청률 걱정 되 폐지 하,0
775,8846509,나 프랑스 영화 이렇 좋,1
776,9335640,쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기 쓰레기,0
777,435623,참 재밌 보 귀엽 지미,1
778,4198269,시간 지나 또 보 정말 가슴 애 린 드라마,1
779,5733754,사촌 동생 때문 같이 보 하 정말 사촌 동생 재미없 하,0
780,8278608,설득력 없 꼴통 미니 즘 페미나치 마인드,0
781,23653,급 지향 하 급 작품,0
782,7813287,음 잘 모르 보 하 걸 소녀 가장 이야기,0
783,5824795,틀리 생각 하 장애인 틀리 않 것 알리 주,1
784,842944,재밌 감각 있 쿠 하 영화 마지막 결말 약간 아쉽,1
785,7929874,그냥 재미 없 보 걸 마저 보 이렇 갑자기 원 민 생활 하 건 진짜 처 굴 없 건 그냥 영화,0
786,10155376,진짜 언제 90분 지나 모르 정도 몰입 하 보 정말 너무 재미있 봄 너무 하 영화 평 정말 처음 남기 봄 진짜 나이 애니 보 밤 중 이렇 울 줄이 에 몽,1
787,8680215,사과 하,1
788,7679026,골목 상권 들어오 대형 슈퍼마켓 생각나,0
789,9989270,평점 조절 필요 하 생각 들,0
790,8827685,무협 멜로 걸작 말 하 모 하,1
791,5524686,너무 재미있 보 다시 보 수 없,1
792,6158788,오 글 거리 하 완전 최악,0
793,307912,절대 추,0
794,6082188,한국 껀 줄 알 앗 일본 꺼,0
795,9704763,꽃 송이 놓 가,0
796,9687594,삶 가장 의미 있 일 중 라면 바로 영화 보 것 다 살 죽 기 전 번 꼭 보 하 영화,1
797,9430257,생각 보 만 하 여주인공 연기 좋,1
798,9073274,자꾸 설득 하 하 설교 하 하 게 보 하 그리고 결혼반지 위하 범죄 가담 하 개역 지 설정,0
799,7726829,오,0
800,8213409,제발 문성우 쓰 주,0
801,8544691,살 처음 접하 보 장르 라 조금 당황 스럽 솔직히 영화 자체 자신 색깔 충실 하 완성 역시 뛰어나 편 좋아하 이해 하 못하,0
802,6269046,오늘 아이 데리 보 아이 좋아하 미 취학 초등 어린이 추천,1
803,5934328,끝 참 보 제일 자랑 스럽,0
804,7668668,존,1
805,5655827,안 보 되 영화,0
806,4644401,원작 망치,1
807,9945284,그냥 주 거 다 점 듯,1
808,705362,나쁘 않 개인 하,0
809,5708802,어의 없 스토리 여자 죽 때 웃음 나오 로맨스 영화 냐,0
810,9790871,순수 하 두그 걸 좋 감독 관객 원하 잘 알 듯 여운 많이 남,1
811,3810929,기 방 난동 사건 이후 최악 영화 재밌 사람 믿 보 다 알바 듯,0
812,6278900,로맨스 스릴러 짬뽕 놓 말 하 싶 걸 스토리 되 느낌,0
813,4666521,이건 좀,0
814,8894910,윤아 안 되 원작자 캐스팅 참여 하 주 작품 망치 안 되,1
815,10067891,지금 생각 하 보 영화 중 영화 생애 최고 영화 것 같,1
816,4656042,천녀유혼 비하 표현 하 힘들 하 영화,0
817,9541420,불륜 미화 하 영화 남은 사람 어쩌라고 또 돈 걱정 따위 안 하 사람 이야기 공감 하 강요 하 영화 음악 이랑 영상미 점,0
818,6206837,최고 다 이란 노래 원 곡 영화 속 노래 얼씬 좋,1
819,8970443,소재 굉장히 하,1
820,8870035,내 사랑 키아누 리브스,1
821,9969587,두말 하 나위 없이 최고 작품 인생 대하 생각 하 보 하 깊이 있 영화 출연진 제작진 크 박수 보내,1
822,7666606,솔직히 산 하 하,0
823,2176436,말 필요 없 성룡 영화 에선 언가 것 느끼 수 있,1
824,10018117,화학 하 그런지 재 잇 옆 친구 중간 중간 노 이해 나중 해석 재 잇 수,1
825,8033328,아직 준비 되 않 젊 영화인 여 함부로 장편 손대 마라 천천히 공부 하 나오,0
826,7088731,으 엉 간 만 추억 돋 보 사실 원작 자체 두서 없이 전개 되 영화감독 내용 앞뒤 없이 막 자르 정신없 배우 책 읽 특히 대사 그대로 살리 거 리오 링 간 만 소설 읽,0
827,4883754,개 쓰레기 같 것 감히 파라노 팔아먹,0
828,9942955,기억 조작 되 마련 사람 하 부러 말 하 말,1
829,9466607,재밌 보 그저 문헌 적히 문란 하 사도 세자 정조 아버지 그릇 정도 잘 보이 주 작품 싶 시나리오 시나리오 지만 배우 연기 일품,1
830,8933491,휴일 낮 침대 눕 티 비보 영화 채널 틀 주 어쩌 수 없이 보 나중 벌떡 앉 보 영화 완전 몰입 되 나름 스토리 하 해리슨 포드 다운 액션 좋 영화 광도 영화 평론 가도 영화 자주 보 일반 남자 사람,1
831,5844083,절제 미학 지루함 극치 되 버리 안타 갑,0
832,3674831,영화관 보 돈 아깝 솔직히 재미없,0
833,1736999,인간 하 보이 주 싶 방법 말 방법 충분 있 텐 데,0
834,9845902,정말 사랑 대하 다시 생각 하 거 같 감동,0
835,7406758,내용 교육 정말 하,0
836,9121447,꿀 재 특히 소유 서인 영 매력 터지,1
837,7988084,태어나 보 영화 중 제일 재미 없,0
838,6880550,화면 흑백 바꾸 하 50년대 작,0
839,9759719,쇼핑몰 안 찍 너무 재미 없 하 내용 없,0
840,2288547,진짜 쓰레기 영화 돈 아깝 죽 주 알 여러분 보 마 세,0
841,468899,두근두근 익스트림 자체,1
842,9736192,폭력 영화 자극 실험 예술,0
843,9304503,일본 영화 하 건 느끼 건 가요 수트 입 미남 변하 마지막 평생 입 구 권유 받 창조 이렇 중복 되 수 있 누 걸 잘 모르 여,0
844,9231599,진짜 이렇 재미 없 감동 없 영화 처음 특히 박사 발 인물 컴퓨터 하 때 손 찍 키보드 누르 않 컴퓨터 화면 똑같 파트 무한 반복 되 허 접하 너무 허 접하 배우 연기 개떡,0
845,5657638,최고 농촌 드라마,1
846,8239718,독립 영화 실력자 스타 리그 옴니버스 피로감 극복 되 수준 다 얼음 강 단독 장편 만들 좋 듯 주인공 혹 여 평 소라면 공감 안 되 여호와의 증인 납득 되 정도 감정 설득 하 솜씨 하,1
847,9147374,좀비 좀비 그렇 좀비 우주 아름답 미치 버리 인간 뿐 충분히 하 일,1
848,9788286,개 재미없 막장 스토리 거지,0
849,502971,흠잡 것 없 최고,1
850,8837036,좋 영화,1
851,3059926,탁재훈 나오 재밌 데 지 스토리 중반 너무 치 지 약하 약하 약하 지겹 주 알,0
852,4009568,서스펜스 없 스릴 없,0
853,3044091,우리나라 정서 하 안 맞,0
854,4161935,서 많이 보 흔하 스토리,0
855,8535856,최고 드라마,1
856,9848292,모두 누 군가 섬,1
857,1389397,힘 알 없 주인공 맥 다 빠지,0
858,8014926,너무 너무 귀 울 영화,1
859,518874,전형 일본 식 엽기 괴짜 코 메 하 끌리 건 왜 지,0
860,6428636,오 점 이상 주 사람 지 나루토 극장판 중 가장 쓰,0
861,4008401,하 노력 보상 받 마련 다 나름 일정 성취 있 좋 결실 거두 작품,0
862,7494798,아씨 울,1
863,5954884,기적 이미 일어나,1
864,9718518,아이들 함께 보 좋 그냥,0
865,4492202,전율 느끼,1
866,6940155,여기저기 하 내용 기적 사람 역겹 연애 사 마지막 갈수록 시청률 안 나오 막 가 겨 쓰 내용,0
867,8662240,별로 완전 마지막 빼 넘 하 재미없,0
868,9924896,세월 지나 다시 보니 하 다르 공감 하 사람 가슴속 명작 남 듯,1
869,8607739,아이들 보 좋,0
870,7081837,보 선정 좀 세 같 그래도 액션 좋,1
871,8672382,카타르시스 느끼 하 값지 영화,1
872,5838594,여주 린 제이 로 닮 전체 분위기 배경 좋 내용 하,0
873,8747250,솔로 가 영화 보 마 세,0
874,8893010,남이 차 안 전화 통화 하 걸 90분 가까이 구경 하 있 폰부스 명작 생각 하 영화 진짜 장난 하,0
875,4063053,전형 저질 영화,0
876,1964094,답 알 하 마라,1
877,3748749,재미 잇 매우,1
878,7236510,진짜 잘 만들 수작,1
879,10110553,제발 좀 찍 주 현기증 나 말,1
880,3889299,너무나 하 마음 하 지 번 쯤 자신 되돌아보 만들 영화,1
881,3551150,조금 부족 하 영화 놀 키 확 놀 하 덜,0
882,9855967,거 참 소재 참 좋 내용 전개 개판 사람 수 많 총 있 지 서로 다 흩어지 일방 밀리 식인종 표현 좀비 하 놓 어쩌 거 야 식인 인해 인성 말살 되 짐승 되 표현 있,0
883,6607633,포스터 하 13구역 이름 가지 쓰 영화 완전 졸 작 액션 신도 개 하 스토리 상하,0
884,10263072,대체 왜 재미없 거 지나 존 재밌 데,1
885,9135211,늑대들 여 정이 너무 낭만 애니 스토리 좋 음악 일본 애니 중 탑 뛰어나,1
886,8676753,미국 흑인 민권운동 사 완벽 하 요약 하,1
887,9798776,뛰어내리 않 어떻 되,1
888,9393658,점 대 나오 그냥 하 액션 공포물 긴장감 공포감 연출 음악 좋 년 지나 기억나 인상 좀비 물 평점 너무 짜 주,1
889,6890985,아역 연기 좋 내용 쓰레기,0
890,7060802,진짜 재미없 극장 보 거 없 스릴러 라 보 웃음 안 나오 다 혹시나 하 절대 보 마라 진짜 제발,0
891,8914565,평점 믿 말 셈 재밌,1
892,1318078,거 좋 놈 뭐 하 것,0
893,6825739,이 영화 냐 년대 영화 냐 쓰 들,0
894,9984617,믿 자,0
895,9132252,너무 구식 웃기 하 보 내내 지 겹,0
896,9612977,거 좋아하 사람 정신 세계 하,0
897,8200058,연예 현실 알리 하 마음 알 영화 재미 없 하 죽 뻔 하,0
898,3527577,아주 재미있 책 보 정말 재미있,1
899,3656988,끝내 주 재밌,1
900,6584219,동영상 돈 내 보 게 낫 생각 들 영화,0
901,4919409,아쉽 점 있 스토리 맞 분위기 배경 지하철 기관사 삶 등 잘 묘사,1
902,8466409,스타워즈 편 맞 떨어지 잘 만들 영화 최고 에피소드 다스 베이더 탄생 운명 알 수 있 레전드,1
903,8116113,소희 귀엽 귀엽 졸 귀,1
904,3436810,소문나 잔치 호화 캐스팅 먹 건 없,0
905,2074725,주성치 영화 최고 졸 작,0
906,10181517,구우 우 웃,1
907,3217546,딱히 흠잡 것 두근거리 것 없 교과서 플레이,0
908,9841078,영화 중심 역시 스토리 것 반전 반전 너무 재미있,1
909,9025696,이,1
910,4276245,참 재미있 연기 발 하 삼류 배우 얼굴 보,0
911,6020106,재밌,1
912,8705473,재밌 데,1
913,9810971,점 아깝 평 쓰 것 귀찮 보 내내 오 글 걸 손발 사라지 주 알,0
914,7852536,기대 안 하 보 영화 보 내내 몰입 하 재미있 보,1
915,8386647,하 스릴러 요소 잘 어울리 지 명작 후속작 보다 훨씬 매력 있 두 두 간직 하 두 꺼내 보 싶 영화,1
916,39563,좋 괜찮,1
917,7772563,명작 너무 좋 드라마 스토리 캐스팅 연기 음악 연출 모두 완벽 하,1
918,5725103,괜찮 영화 영화 괜찮 영 언니 완전 예쁘,1
919,7462757,일단 재미있 고래 마리 국가 호들갑 떨 게 오버 스럽 모습 모두 돕 가 살 하 지구의 생명 메세지 참으로 감동,1
920,8868808,지금 첨 보 회 보 보 하 보 주말 밤새 완주 하 여운 많이 남 드라마,1
921,6933426,애니메이션 뮬란 아쉽 전쟁 씨 그렇 연기 그렇 이야기 그렇 그저 그러,0
922,10111771,기대 않 하 보 앗 진짜 내용 좋 재미 있,1
923,493092,좋,1
924,1132815,슬프 맑 파문 주목 하,1
925,10102549,김윤진 좋아하,1
926,2110412,,1
927,10138191,무리수 되 버리 코미디 기획 상품,0
928,7457162,나 홀로 집 오 더불 최고 영화,1
929,9167250,떠오르 옛날 국산 애니 돈 악몽,0
930,8404879,완전 역겹 쓰레기 영화 다 기술 수준 떠나 각본 개념,0
931,2422271,고결 신사 짓 하 시,1
932,7530240,개안 음,1
933,9991915,보 내내 너무너무 재미있,1
934,9988760,김소현 너무 재밌,1
935,2615698,삐 흑인 남자 싸우 때 재미있 아웃 겨,1
936,7684164,유럽 영화 이번 정부 많이 들어오 즐겁 하 내용 왜 리 하 걸 유럽 영화 욕 되 하 있 소리,0
937,10020563,왜 하 허 접 영화 재미있 보 이건 도 넘 서,0
938,2497690,삶 죽음 대하 왈가왈부 하 없,1
939,8906022,굿 굿 굿 또 하 또 하 제발,1
940,4133147,주님 부르 제가 여 기 있,1
941,9436392,미성년자 돈 많 아저씨 순결 바치 데 후 결국 정신 차리 공부 하 거 명문대 하 결말,0
942,9840716,정말 재밌 보 빈센트 꼬마 연기 너무 잘 하,1
943,6170546,솔직히 원작 훨씬 낫 원작 인간 말 못하 설정 하 놓,1
944,5383358,말 필요 없 진심 개 재밌,1
945,10208479,보 양반 다 세포 소녀 감독,0
946,4761480,굿 잡 친구 또 보 싶,1
947,8180877,재미 진짜 흥하 근데 새끼 관 종,1
948,9320316,야경 엉망 지루함,0
949,9661317,예원 찡 그만 울,1
950,9444015,년 동안 보 영화 통틀 최악 영화 시간 남아돌 때 보 시간 아깝 역대 급 쓰레기 영화,0
951,7301394,감동 다 참고 영화 보 신분 마지막 엔 딩 부분 자막 나오 부분 잇 이 영화상 실화 거지 진짜 레알 현재 실제로 실화 말 아니 전지현 피디 잔 다 큐 찍 거 다 큐 엔 딩 장면 지 진짜 실제 아니 여,1
952,8059949,달 기지 미 니어 치 티 팍팍 나 보 주 알 혹시 특수 효과 감독 심형래,0
953,8051141,재미 드럽 없,0
954,9146376,르 게이 작은 고추 맵 맛 보이 주,0
955,9413155,정여립 정철 기 축 옥사 스토리 하 좋 배우 연기 참 잘 하 남녀 주인공 케미 좋 챙기 보 수 밖 없 드라마,1
956,8007833,개 영화 내용 없 그냥 하 만들 영화,0
957,8557767,개 줄 하 알바 많 아 후 보 거 없 채널 돌리 다시 데 돌리 만들,0
958,9136302,왜 점 주 수 없,0
959,8657974,영화사 남 작품 실험 영화 완성 보,1
960,9111762,자식 그렇 때리,0
961,8929395,이 대체 내용,0
962,7339744,다 점 처 먹 게 점 급 이건 점 내용 결말 살 살 딴,0
963,9445949,감동 좋,1
964,9830821,초반 개 재미 없 보 점점 어질 외계인 알 에일리언 나오 외계인 아니야,1
965,9602598,쇼핑백 잊히 지 않,0
966,4085435,의도 좋 너무 몰입 안 되 걸 떡 하,0
967,7404128,하 가볍 보 만 하,0
968,7628876,하 색채 때문 눈 아프 나름 연예 여자 욕망 대하 표현 하 내 거 같 보 내내 진짜 리 리코 심정 가지 연예 있 거 같 번 보 못하 알 못하 사람 날 어떻 사랑 하 대사 나오 때 소름 돋 연예인 많 사랑 받 참 하 듯,1
969,3889736,보 수 OO 이 지나 아직 하 고양이 귀신 복수 진짜 무섭,1
970,4070437,영상 대학교 졸업 작품 같 그렇 꽤 많 걸 담 놓 영화 하,1
971,9445843,최강 차 부대,0
972,7991350,진짜 어이 없 소재 생각 하 보 개 남자 솔직히 조금 부럽 수 있,1
973,8825761,전기세 아깝,0
974,10251900,초등학교 때 선생님 보이 주 영화 시간 흐르 기억나 건 에이즈 걸리 남자 아이와 운동화 그때 보 영화 하 영화 바로 굿바 이마이 프렌드 년 전 년 후 명작 시간 흐르 명작,1
975,4202224,넘 재밌,1
976,4726967,설리 년 년대 영화 어떻 나 지,1
977,5466870,샷 연결 충돌 만큼 하 제목 또한 인상 구려,1
978,6077451,재미없,0
979,9469311,오오 나 여태 맷 데이먼 최고 영화 본 얼티메이텀 라이언 일병 구하기 뿐 주 알 굿 위 헌팅 당,1
980,9726724,이야기 자체 흥미 끌 못하,0
981,7285074,날 로그인 하 만들 청춘 여 영원 하,1
982,6236997,정 언니 짱 와 재 잇,1
983,7558359,영상 미 예쁘 좋 러닝 타임 시간 넘 초반 분 줄거리 다 나가 엄청 하 화보집 보 기분 일본 영화 특유 하 못하 하 있,0
984,7252691,스토리 연결 전혀 안 되 편집 하 끼우 맞추 드라마 말 먹 작품,0
985,8789344,여자 주인공 예뻐서 끝 보,0
986,247661,지구를 지켜라 혹 작품 보 만들 건,1
987,10263063,저렇 힘들 영화 만들 데 왜 한국 영화 다 쓰레기 냐,0
988,6831499,살 있 미장센 하 이야기 몰입 있 불필요 하 샷 존재 하 않 노인을 위한 나라는 없다 먼저 보 코 감독 매력 영화 만들 멋있 사람,1
989,474835,마지막 좀 하 좋 영화,1
990,3279841,우연히 돌리 보 사로잡히 최근 10년 간 보 코미디 영화 중 최고,1
991,8407277,열 기 굿 화이팅 해 요 누나,1
992,9673323,마이클 베이 최근 작 보 때 느끼 다 블록버스터 액션 장르 하 시나리오 영화 필수 것 그리고 기대 하 메 간 폭스 늙,0
993,8121444,점 없 점 너무 후 하네,0
994,10275296,미달 연예 바라보 태도 고치 하,0
995,6473973,파괴 되 관객,0
996,8417568,알콜 중독자 덕 평점 낮,1
997,7126211,중견 배우 만들 놓 긴장감 나름 긴장감 있 싸우 보 하 도 술사 의하 웃음 나오,0
998,8379556,남자 주인공 늑대 인간 변하 끝나 유 평점 보 안 보 하 보 디 재밌 유 실물 특수 효과 더 보 재미 있 유 웃기 하네 유 디 제목 번역 바보 거 여 그냥 늑대 인간 않,1
999,9856453,정말 최고 명작 성인 되 보 이집트 왕자 또 감동 자체,1
